follower_username,followee_username
user_105072305864951447999,user_103486150650858067282
user_107782428411922679571,user_103338958356008910243
user_110877363259509543172,user_111019334245925579392
user_116805285176805120365,user_109486203725207616885
user_106944536119733342041,user_104629412415657030658
user_103090889232468301451,user_105551989431666449555
user_111711145986835145800,user_112333933532796782076
user_103616688306533110915,user_102607879302800614538
user_108008623488351650065,user_104482086818095930400
user_112960790583164686894,user_109504153335660824173
user_109306827362311084040,user_106123465281190845478
user_114469254206078607532,user_113506898598086193893
user_113523342129587107920,user_110887657254002199157
user_110668479729372555286,user_116663982997041117781
user_116374117927631468606,user_106792630639449031994
user_103399926392582289066,user_115360979797396777969
user_107323726887023845557,user_109339805471557551388
user_103147347309732225253,user_113859540036726448291
user_113881433443048137993,user_109530008586248241764
user_103490014051577974992,user_107861942561128674596
user_115541776543203333211,user_114870652491954460386
user_110348137481819778312,user_112472063587247013272
user_112555506420381923902,user_108056398297424061653
user_110877363259509543172,user_103647580612402146818
user_108066571890832937802,user_107200121064812799857
user_113764089012565237302,user_113340344488226387361
user_105741303026472281088,user_113180815516125966443
user_113764089012565237302,user_106558284273162270526
user_107727150903234299458,user_103833388179391400138
user_107736282424750070684,user_109383523392433949793
user_107760322959931160638,user_112072934052683456906
user_111220150614792065275,user_102271937385988687810
user_118230138066120295920,user_107395795129791787754
user_109306827362311084040,user_106862156479660675047
user_110788689115113965536,user_104487223275138277820
user_103103834116993607848,user_106189723444098348646
user_112651821425677274147,user_118391804356750520463
user_110865239138634754687,user_105009504092403807731
user_105246828264278441318,user_102600774742322762226
user_112662956693744460184,user_117763327806165990792
user_107182023412675026262,user_111983095812878629768
user_110865239138634754687,user_107545326706908151271
user_103145081878594422544,user_113004478335429508817
user_107236664740300085612,user_110891307255905847602
user_117388252776312694644,user_116570889542655364711
user_105857903906473238896,user_107861942561128674596
user_106914186897370535526,user_110615203095633370838
user_106027609527831583580,user_106636280351174936240
user_103145081878594422544,user_115204885226017473151
user_108066571890832937802,user_106926403533589251639
user_115541776543203333211,user_111267563228401734549
user_117095498385290983660,user_102150693225130002912
user_114853458007065354930,user_104148718751978471723
user_103006433735164333713,user_100447532306249738876
user_100487948960127602987,user_103454297475480511679
user_110379434263550065795,user_106088764885830745677
user_100973338013746275174,user_106086309847039327812
user_102463329848063353963,user_106031648912799473605
user_112651821425677274147,user_108322543021146059132
user_108869749635348559485,user_104998691047937243499
user_115663349712547159066,user_104424338679069151673
user_109342148209917802565,user_110193533410016731852
user_109699802280969182272,user_116965236050828694670
user_118132874871419228283,user_108865224681518296173
user_108208513736292177751,user_101777016929613982157
user_112450551749208408589,user_113801236315350503728
user_103833388179391400138,user_101441913939865423456
user_107151624355255036787,user_112063946124358686266
user_116719211656774388392,user_101692096009250888838
user_117840649766034848455,user_114629508960670409934
user_116807883656585676940,user_107289961585411779306
user_105902716863305090394,user_104484219049883711215
user_105126600602218044918,user_104896478495888175813
user_100333543044473222310,user_113729277367184919773
user_115663349712547159066,user_104167949686819312626
user_113686253941057080055,user_101962829696981365403
user_108056398297424061653,user_116445437433162945363
user_113116318008017777871,user_118254993345625377660
user_107140884077582692033,user_107117483540235115863
user_103825681530404900115,user_113814416929914847526
user_111142884289817620371,user_112374836634096795698
user_103616688306533110915,user_114604853277237932770
user_118053787345192709725,user_105009504092403807731
user_114853458007065354930,user_113175253983126961173
user_110701307803962595019,user_104408971224491390678
user_101283929962950159921,user_116040565882702717981
user_103721531088765428547,user_105008830087888413540
user_107625557514813177939,user_105539218412370809944
user_117680872003014443769,user_116013911318003177996
user_112188647432305746617,user_102029070250833342844
user_100856215453651990855,user_113609548050074203851
user_100856215453651990855,user_103190342755104432973
user_107375322906605680039,user_101441913939865423456
user_104364058018116761460,user_102034052532213921839
user_100124389520659251191,user_115478779964227301239
user_110776101657735290617,user_114044223936446378312
user_118189579474565903298,user_112507602232162136334
user_114688759411241407928,user_116947906726568301788
user_108443027359212340995,user_114236604403554541461
user_103490014051577974992,user_101441913939865423456
user_112516563418445177081,user_103029870795404358045
user_107161758471284783023,user_106950551569609292145
user_103541694080221120019,user_111164095920889813531
user_103103834116993607848,user_115507658258745024139
user_112188647432305746617,user_115970504272079730559
user_103461291458554701630,user_107117483540235115863
user_108998673146368660257,user_110865239138634754687
user_107383157816966336384,user_106100296973968329853
user_116766352265080910418,user_102218502614021519543
user_103020757351652425388,user_106167080271062703933
user_107612997855711957528,user_109699802280969182272
user_107760322959931160638,user_110456453592220725136
user_100073645661563176484,user_106099784511749243122
user_111035851894814840076,user_111711145986835145800
user_102815391713140794570,user_107161758471284783023
user_100487948960127602987,user_110286587261352351537
user_105015334290243649083,user_116766352265080910418
user_103861741370066605527,user_102633037393674620951
user_111159036121102171686,user_102002299339025067376
user_102815391713140794570,user_112440306961270690573
user_114092052797730247075,user_109904671942593267959
user_109946174927229272395,user_104484219049883711215
user_115490868856377625184,user_106318643549045694881
user_103912470393680459414,user_102991700177087923792
user_110347380425323822802,user_103721531088765428547
user_107612997855711957528,user_101052845941647002594
user_111435079858164240138,user_107142256253029093066
user_103145081878594422544,user_113340344488226387361
user_113340344488226387361,user_110426576287213799804
user_118189579474565903298,user_112353210404102902472
user_100763770877733610336,user_112216705550566244316
user_108802007785063759788,user_113550515771257787396
user_102522934609785480475,user_113242351531747014239
user_110258899475477198037,user_114092052797730247075
user_100763770877733610336,user_106992071744711893668
